installed_capacity,eic_count,prediction_unit_id,county,datetime,is_consumption,dayofyear,hour,surface_solar_radiation_downwards_fcast_mean_by_county,dayofweek,product_type,surface_solar_radiation_downwards_fcast_mean,is_business,lowest_price_per_mwh,highest_price_per_mwh,temperature_fcast_mean_by_county,direct_solar_radiation_fcast_mean_by_county,direct_solar_radiation_fcast_mean
1370.5,134.0,43,11,1665363600000000000,0,283,1,0.0,0,1,0.0,0,120.0,144.29,6.460076904296898,0.0,0.0
1398.5,113.0,20,5,1653343200000000000,1,143,22,0.0,0,3,0.00450370370368546,0,101.5,112.0,9.132735188802107,0.0,0.40628148148145554
1709.15,148.0,20,5,1665500400000000000,1,284,15,107.75370370370372,1,3,188.19317037037038,0,125.0,155.0,10.50237426757815,87.92836805555555,348.1547384259259
2272.3,63.0,30,7,1668852000000000000,0,323,10,57.48614336178626,5,3,50.24471126302083,1,108.0,119.99,-2.5928914388020607,75.67456790123457,55.89837037037036
415.6,51.0,57,15,1683205200000000000,0,124,13,699.842888888889,3,1,704.1842222222223,0,41.06,51.5,7.061938476562522,730.1541111111112,757.6954444444444
14080.29,337.0,5,0,1654880400000000000,1,161,17,299.03875,4,3,238.07709074074072,1,93.74,99.96,15.690588378906273,116.90164583333349,91.27272731481476
771.7,21.0,24,6,1677430800000000000,1,57,17,15.788333333333298,6,3,10.184955555555543,1,51.24,60.14,-4.384985351562477,133.43999999999994,48.8466962962963
17.5,7.0,61,0,1634911200000000000,1,295,14,139.17890972222224,4,2,215.23888009259258,1,66.47,67.69,7.790051269531273,145.71867296006945,431.3544655526621
1710.0,8.0,17,4,1659924000000000000,1,220,2,0.0,0,0,0.0,1,180.0,196.59,14.370431518554712,0.0,0.0
1272.7,69.0,16,4,1682740800000000000,1,119,4,0.0,5,3,0.0,0,46.7,51.5,1.9414764404297102,0.0,0.0
569.7,16.0,24,6,1679403600000000000,0,80,13,470.4769444444444,1,3,441.2777148148149,1,42.25,47.4,2.5865112304687727,681.244301249186,659.7605679158529
855.6800000000001,69.0,32,8,1657288800000000000,1,189,14,591.6669444444442,4,3,460.9576111111111,0,150.01,175.0,22.282983398437523,520.1510937500002,321.8108270833333
476.8,47.0,43,11,1635094800000000000,1,297,17,9.3391666666667,6,1,9.361625925925932,0,67.01,68.78,2.2116638183593977,15.541025933159744,9.787900007233805
627.5500000000001,54.0,9,2,1666483200000000000,1,296,0,0.004305555555532699,6,3,-0.0019166666666721125,0,107.0,116.0,3.9143920898437727,0.023611111111108574,-0.007677777777786711
2117.7000000000003,55.0,30,7,1655949600000000000,1,174,2,0.0,3,3,0.0,1,116.0,200.0,13.81131727430558,0.0,0.0
570.0,14.0,64,15,1666270800000000000,1,293,13,112.8660034722222,3,0,142.2904775462963,1,110.0,195.0,7.449597167968773,33.47591493055553,95.49381122685185
253.0,8.0,63,13,1657072800000000000,0,187,2,0.0,2,1,0.0,1,147.98,156.37,13.515588378906275,0.0,0.0
2948.48,79.0,30,7,1678302000000000000,1,67,19,0.0,2,3,0.0,1,49.0,57.0,-1.765152994791644,0.0,0.0
268.0,9.0,63,13,1668258000000000000,1,316,13,156.9995399305556,5,1,156.9708584490741,1,100.0,110.0,14.051416015625025,497.9119455295139,560.7507010850694
2340.6,208.0,39,10,1674576000000000000,1,24,16,1.4799363425925993,1,3,0.5448548611111105,0,67.0,71.91,2.3847340901692937,0.2503703703703713,0.20835555555555568
8375.880000000001,803.0,2,0,1653364800000000000,1,144,4,2.822611111111061,1,3,2.046901851851852,0,97.0,107.0,6.237158203125023,30.79166666666643,21.571674074074
5580.400000000001,112.0,48,11,1638630000000000000,0,338,15,1.4508333333333354,5,3,2.680137037037035,1,86.0,86.85,-8.832800292968727,12.61333333333324,25.170014814814824
754.2,66.0,25,7,1651158000000000000,1,118,15,415.1231327160492,3,1,416.52512777777775,0,100.0,116.37,5.0159613715278,316.712175925926,300.2504277777777
342.0,17.0,36,9,1684843200000000000,1,143,12,670.9354629629629,1,1,709.255937037037,1,34.23,39.98,21.40790201822919,690.4616666666667,750.6024666666667
1552.56,118.0,54,14,1638558000000000000,0,337,19,0.0,4,3,0.0,0,85.2,93.9,-4.897558593749977,-0.008888888888888865,-0.002014814814814808
7390.35,152.0,48,11,1671710400000000000,0,356,12,34.67896701388889,3,3,32.088178125,1,102.0,121.27,1.4478546142578352,1.018888888888889,7.6613037037037035
1068.6,13.0,28,7,1637265600000000000,1,322,20,-0.006165123456791377,3,0,0.0014990740740741574,1,73.0,91.7,4.81985541449655,0.007901234567908784,0.008059259259258036
1180.2,33.0,33,8,1674280800000000000,0,21,6,0.0,5,3,0.0,1,55.0,71.0,-1.6934570312499773,0.0,0.0
467.1,18.0,55,14,1649383200000000000,1,98,2,0.0,4,1,0.0,1,113.77,119.99,6.110803222656273,0.0,0.0
530.6,10.0,21,5,1683954000000000000,0,133,5,35.917989547164524,5,0,24.948209107349516,1,38.0,44.96,7.836022949218773,193.7734548611111,145.7341622685185
105.0,8.0,47,11,1653944400000000000,1,150,21,9.5612500000002,0,2,17.011679629629654,1,103.8,110.0,13.920724487304712,0.515555555555693,27.040237037037052
6615.75,137.0,48,11,1665723600000000000,0,287,5,0.0,4,3,0.0,1,145.02,159.0,7.937097167968773,0.0,0.0
568.3000000000001,45.0,16,4,1630486800000000000,1,244,9,353.6573784722222,2,3,302.2746969907407,0,50.15,69.99,14.237817382812523,668.6594097222222,499.0152615740741
1037.9,27.0,52,13,1633284000000000000,0,276,18,12.506250000000136,6,3,15.369183333333343,1,66.47,67.18,10.372460937500025,84.18401909722206,77.9129672453704
303.90000000000003,15.0,13,3,1647864000000000000,0,80,12,544.6993518518517,0,1,521.8505222222221,1,82.01,83.9,6.447534179687523,855.86125,818.8047759259259
700.95,63.0,9,2,1679986800000000000,0,87,7,23.082909071180545,1,3,21.330870037615746,0,43.0,48.5,-1.3783477783202898,0.037443576388888976,48.16694728009259
239.09,23.0,62,2,1665302400000000000,1,282,8,65.20810763888886,6,1,50.55482083333334,0,130.0,144.29,7.873742675781273,291.3873307291667,248.36203628472222
2320.5,203.0,39,10,1678680000000000000,0,72,4,0.0,0,3,0.0,0,50.2,54.97,-1.349076334635394,0.0,0.0
2174.7000000000003,63.0,42,10,1663308000000000000,0,259,6,0.0,4,3,0.19310555555556072,1,223.37,241.37,11.974791463216171,0.0,0.9239592592592557
1172.93,86.0,12,3,1666540800000000000,0,296,16,39.131964699074054,6,3,45.770305439814805,0,107.0,116.0,7.60791422526044,25.370783420138952,33.65854638310187
1543.5,49.0,4,0,1633269600000000000,1,276,14,297.00905555555545,6,1,286.10547037037037,1,66.47,67.18,13.509704589843775,389.9973663194445,357.3118552083333
1033.4,27.0,52,13,1637434800000000000,0,324,19,0.0,5,3,0.0,1,78.35,88.7,2.5680786132812727,0.0,0.0
65.7,18.0,61,0,1672747200000000000,0,3,12,33.68476898871528,1,2,34.486302322048616,1,65.0,85.15,0.5938842773437727,0.600444444444446,7.910103703703703
133.9,9.0,13,3,1659232800000000000,1,212,2,0.0,6,1,0.0,1,169.0,205.0,10.601424153645858,0.045185185185194626,0.012948148148110107
86.5,8.0,6,1,1645401600000000000,0,52,0,0.0,0,1,0.0,0,71.5,78.0,0.32646077473960605,-0.009155092592588223,-0.03096250000000112
1618.6,11.0,28,7,1682740800000000000,0,119,4,0.0,5,0,0.0,1,46.7,51.5,3.4829345703125227,0.0,0.0
749.73,55.0,51,13,1658289600000000000,1,201,4,0.2568749999999818,2,3,0.560883333333333,0,161.1,168.99,12.067834472656275,3.885416666666698,5.373938888888896
1273.2,25.0,3,0,1683363600000000000,1,126,9,476.31727777777786,5,0,480.5059592592593,1,44.0,49.97,4.191223144531273,745.9926944444444,741.7914499999999
1003.2,74.0,58,15,1647655200000000000,1,78,2,0.0,5,3,0.0,0,77.0,86.0,-0.6211181640624772,0.0,0.0
610.4,44.0,51,13,1643630400000000000,1,31,12,71.29717881944444,0,3,71.87243807870371,0,91.75,94.0,-3.0355590820312273,0.3288888888888859,4.827140740740741
387.6,17.0,55,14,1676278800000000000,1,44,9,94.13611816406251,0,1,81.55857001591436,1,54.0,63.24,1.9088175455729395,117.88805555555557,126.06687037037038
90.5,7.0,47,11,1663117200000000000,1,257,1,0.0,2,2,0.0,1,198.0,221.28,11.588845825195337,0.0,0.0
1312.7,125.0,43,11,1674018000000000000,1,18,5,0.0,2,1,0.0,0,50.6,65.0,1.0692077636718977,0.0,0.0
772.5,29.0,10,2,1649764800000000000,0,102,12,637.3527777777779,1,3,624.8349703703703,1,103.0,124.0,8.014184570312523,852.977361111111,824.9997611111112
99.5,10.0,6,1,1653501600000000000,0,145,18,131.1320833333333,2,1,148.48746111111112,0,101.0,104.5,10.481429036458357,65.06550925925943,135.5053314814813
513.0,16.0,31,8,1657814400000000000,0,195,16,496.10333333333347,3,1,537.5558962962963,0,161.0,169.98,20.197534179687523,480.92851562499925,605.0382637731481
3338.37,286.0,45,11,1647655200000000000,1,78,2,0.0,5,3,0.0,0,77.0,86.0,0.14656982421877274,0.0,0.0
583.4,66.0,7,1,1682326800000000000,0,114,9,334.4149594907406,0,3,310.09952245370374,0,45.5,47.99,6.549279785156273,451.87801504629624,377.03985208333336
1068.6,13.0,28,7,1648317600000000000,1,85,18,10.05700617283949,5,0,12.243277777777754,1,75.0,85.0,0.829546440972245,22.378780864197527,38.12815370370379
41.0,5.0,41,10,1668006000000000000,1,313,15,32.92653645833335,2,2,20.198892013888894,1,101.7,112.0,11.018757120768255,39.0941608796296,28.511049768518514
448.8,42.0,38,10,1653685200000000000,0,147,21,24.114120370370397,4,1,17.260668518518465,0,102.0,121.95,10.078505452473983,67.22049479166671,43.4286133101852
1298.43,99.0,12,3,1672041600000000000,0,360,8,0.0,0,3,0.0,0,81.0,91.0,-7.97515462239581,0.0,0.0
1121.7,31.0,52,13,1680397200000000000,1,92,1,0.0,6,3,0.0,1,48.8,60.0,-1.2882446289062273,0.0,0.0
620.7,64.0,43,11,1641862800000000000,1,11,1,0.0,1,1,0.0,0,94.0,103.98,-11.97687377929685,0.0,0.0
240.7,19.0,38,10,1630580400000000000,0,245,11,411.76828703703706,3,1,472.6986870370371,0,45.23,46.32,13.747572835286482,478.65546296296293,626.6213888888889
198.1,10.0,13,3,1682589600000000000,1,117,10,201.34260127314815,3,1,304.4080827546296,1,44.01,47.45,6.80841471354169,13.881203703703639,258.1639888888889
772.5,29.0,10,2,1649588400000000000,0,100,11,427.015,6,3,444.409874074074,1,105.0,117.0,4.802667236328148,362.32795138888895,458.7526032407407
168.70000000000002,22.0,57,15,1643353200000000000,1,28,7,0.0,4,1,0.0,0,89.5,104.67,0.21922607421877274,0.0,0.0
561.5,48.0,53,14,1678413600000000000,1,69,2,0.0,4,1,0.0,0,47.74,52.5,-15.565623982747374,0.0,0.0
539.0,14.0,59,15,1647669600000000000,0,78,6,7.564454427083369,5,1,4.726915538194442,1,77.0,86.0,0.11274414062502273,7.770444444444463,15.37477037037037
1369.2,39.0,60,15,1647604800000000000,0,77,12,530.8583888888888,4,3,461.4681666666666,1,83.0,95.0,4.919189453125023,855.5411388888886,712.854324074074
5868.87,516.0,45,11,1672120800000000000,1,361,6,0.0,1,3,0.0,0,87.01,94.0,-4.180578613281227,0.0,0.0
3890.18,413.0,0,0,1668967200000000000,1,324,18,0.0,6,1,0.0,0,109.0,128.0,-4.379638671874977,0.0,0.0
99.5,10.0,6,1,1653548400000000000,1,146,7,235.77252929687504,3,1,124.71953670428243,0,101.01,103.0,9.850427246093775,474.6579166666667,182.63889444444442
1059.6,88.0,58,15,1657292400000000000,0,189,15,529.4540000000003,4,3,446.99734814814815,0,150.01,175.0,21.730004882812523,494.180090277778,338.3765939814815
253.0,8.0,63,13,1663560000000000000,1,262,4,-0.057777777777801,0,1,0.0021925925925703926,1,195.0,214.0,7.992211914062523,0.0,0.0
1121.7,31.0,52,13,1681088400000000000,0,100,1,0.0,0,3,0.0,1,48.0,53.63,3.6080566406250227,0.0,0.0
505.1,17.0,55,14,1639782000000000000,0,351,23,0.0,4,1,0.0,1,85.01,89.0,-2.8881591796874773,0.0,0.0
620.0,15.0,64,15,1679119200000000000,0,77,6,5.095833299424862,5,0,2.263264780906397,1,44.08,50.0,0.7560668945312727,0.17066666666669333,0.14601481481482856
2177.7000000000003,38.0,14,3,1650736800000000000,0,113,18,224.1706481481484,5,3,211.84519629629622,1,99.51,110.0,9.15314127604169,518.2777314814815,448.03417592592604
1658.15,141.0,20,5,1662159600000000000,1,245,23,0.0,4,3,0.0,0,236.0,270.0,8.218815104166689,0.0,0.0
3537.8,71.0,56,14,1644422400000000000,1,40,16,15.603564814814794,2,3,15.358349999999994,1,80.74,82.5,0.9670043945312727,3.939027777777635,17.067561111111107
92.2,11.0,15,4,1638410400000000000,0,336,2,0.0,3,1,0.0,0,85.0,87.7,-12.774938964843725,0.0,0.0
1072.1,89.0,58,15,1660608000000000000,1,228,0,0.0,1,3,0.0,0,188.74,205.0,19.932263183593772,0.0,0.0
1360.0,7.0,17,4,1677265200000000000,0,55,19,0.0,4,0,0.0,1,50.78,61.0,-1.6329711914062273,0.0,0.0
931.95,81.0,9,2,1684774800000000000,1,142,17,387.4590277777776,0,3,370.7560944444444,0,34.11,37.0,15.839654541015648,540.0458333333336,451.41578888888887
1719.0,46.0,46,11,1674518400000000000,0,24,0,0.0,1,1,0.0,1,67.0,71.91,-3.6585906982421648,0.0,0.0
1929.7,70.0,4,0,1654930800000000000,1,162,7,295.5446493055555,5,1,266.6607826388889,1,92.0,99.9,14.496191406250023,635.293827045944,506.88553074964767
979.3,83.0,25,7,1665813600000000000,1,288,6,0.0,5,1,0.0,0,117.0,145.0,9.685476345486135,0.0,0.0
301.2,24.0,38,10,1633179600000000000,1,275,13,406.6578240740741,5,1,377.6980314814815,0,66.0,69.4,11.734419759114608,638.8213888888887,574.9862481481481
2192.7000000000003,39.0,14,3,1655323200000000000,1,166,20,140.33087962962918,2,3,139.48228703703703,1,92.0,100.0,14.486515299479192,474.73982349537056,449.86800127314814
1274.6,72.0,16,4,1677848400000000000,0,62,13,288.8656944444444,4,3,337.2987611111111,0,51.0,53.16,1.1969238281250227,267.55924479166674,515.7212596064815
862.2,20.0,33,8,1641088800000000000,0,2,2,0.0,6,3,0.0,1,84.74,104.0,-10.665991210937475,0.0,0.0
137.29,17.0,6,1,1671368400000000000,0,352,13,33.66634837962963,6,1,62.66151875,0,112.83,148.0,3.5995727539062727,31.211432291666668,186.1761730324074
2779.18,238.0,27,7,1665910800000000000,0,289,9,40.07313434365355,6,3,36.912751627604166,0,110.0,135.0,12.296492513020857,12.9800607638889,19.461171875
5794.900000000001,119.0,48,11,1647435600000000000,0,75,13,473.913888888889,2,3,475.31520740740746,1,80.0,97.0,6.747888183593773,817.6197222222221,828.1030407407407
387.39,49.0,57,15,1680483600000000000,0,93,1,0.0,0,1,0.0,0,52.5,57.99,-3.779492187499977,0.0,0.0
336.5,11.0,40,10,1658113200000000000,1,199,3,0.0,0,1,0.0,1,160.0,172.0,15.675134277343773,0.0,0.0
915.5,62.0,16,4,1666335600000000000,1,294,7,0.0,4,3,0.0,0,108.29,125.0,5.817681884765648,0.0,0.0
1399.2,42.0,46,11,1649962800000000000,1,104,19,18.918194444444595,3,1,26.772772222222237,1,103.02,120.0,6.087457275390648,0.03391438802071707,6.428344017650453
263.90000000000003,12.0,13,3,1636210800000000000,0,310,15,13.107268518518518,5,1,29.096601851851858,1,65.11,79.89,3.8419433593750227,6.741001157407378,106.24014189814815
86.5,5.0,41,10,1648141200000000000,1,83,17,126.23643518518519,3,2,89.76381296296294,1,82.5,85.0,3.6603586832682518,441.4400462962965,208.7366388888889
4288.5,94.0,23,5,1672912800000000000,0,5,10,44.19103610568576,3,3,47.12911388346354,1,69.0,89.99,-6.78771565755206,166.6958984375,125.87933547453703
530.0,13.0,59,15,1655816400000000000,1,172,13,671.2506388888893,1,1,734.2759425925926,1,110.05,125.0,18.481054687500023,591.1220642361113,720.304404976852
138.5,17.0,6,1,1664650800000000000,0,274,19,0.0,5,1,0.0,0,178.0,210.0,11.706221516927108,0.8533333333333152,0.2560000000000036
80.7,13.0,61,0,1679698800000000000,0,83,23,0.0,4,2,0.0,1,43.16,49.0,5.662384033203148,0.0,0.0
535.1,50.0,34,9,1667984400000000000,1,313,9,13.71848560474537,2,1,28.488655975115737,0,101.7,112.0,9.921309407552108,0.01653645833331058,14.68191423611111
342.0,17.0,36,9,1684393200000000000,0,138,7,241.30216435185199,3,1,224.69804583333337,1,37.0,39.73,9.557387288411482,531.8525462962963,447.1958351851852
260.0,18.0,53,14,1631635200000000000,0,257,16,287.7810648148149,1,1,297.5097759259259,0,46.03,47.9,12.193892415364608,393.47995370370376,449.38466481481487
249.2,34.0,57,15,1655816400000000000,1,172,13,671.2506388888893,1,1,734.2759425925926,0,110.05,125.0,18.481054687500023,591.1220642361113,720.304404976852
462.1,18.0,55,14,1646265600000000000,1,62,0,0.0,3,1,0.0,1,84.0,95.5,-0.8438883463541439,0.0,0.0
928.7,62.0,58,15,1633262400000000000,1,276,12,231.64658854166663,6,3,328.2242478009259,0,66.47,67.18,11.514501953125023,229.43549999999988,434.8745518518519
65.7,16.0,61,0,1675191600000000000,0,31,19,0.0,1,2,0.0,1,52.75,74.99,-0.34216308593747724,0.0,0.0
1227.1,37.0,30,7,1632265200000000000,1,264,23,0.0,1,3,0.0,1,48.0,50.4,7.32593180338544,0.0,0.0
600.0,15.0,59,15,1665950400000000000,1,289,20,0.0,6,1,0.0,1,110.0,135.0,12.068267822265648,0.0,0.0
305.0,13.0,36,9,1665601200000000000,0,285,19,0.0,2,1,0.0,1,135.0,170.0,5.40301920572919,0.0,0.0
13770.49,265.0,5,0,1638684000000000000,1,339,6,0.0,6,3,0.0,1,86.62,87.69,-7.506707763671852,0.0,0.0
2327.2000000000003,48.0,30,7,1644699600000000000,0,43,21,-0.0023765432098470213,5,3,-0.00364074074074021,1,73.75,81.82,1.2287231445312727,0.0,0.0
1951.16,157.0,27,7,1640109600000000000,0,355,18,0.0,1,3,0.0,0,88.97,94.4,-7.0900363498263665,0.0,0.0
6901.96,591.0,45,11,1675645200000000000,0,37,1,0.0,0,3,0.0,0,62.5,66.92,-0.9874938964843523,0.0,0.0
1255.89,136.0,0,0,1636783200000000000,1,317,6,0.0,5,1,0.0,0,67.92,73.0,3.4639282226562726,0.0,0.0
194.3,16.0,62,2,1656874800000000000,1,184,19,216.0801388888887,6,1,254.24120555555555,0,146.5,155.0,22.62403259277346,466.11430555555535,570.9882611111111
263.90000000000003,12.0,13,3,1635195600000000000,1,298,21,0.0,0,1,0.0,1,67.39,67.85,6.438460286458356,0.0,0.0
1249.5,34.0,18,4,1655064000000000000,0,163,20,122.52000000000021,6,3,129.78198518518516,1,90.0,98.0,18.149438476562523,414.1733333333335,396.30571851851835
177.70000000000002,19.0,6,1,1683799200000000000,0,131,10,595.1220833333331,3,1,603.6091351851852,0,39.01,44.99,10.500675455729189,819.0404166666666,787.1698388888889
1018.97,88.0,32,8,1670670000000000000,0,344,11,56.5813134765625,5,3,61.7985134765625,0,140.74,160.0,-9.242285156249977,9.782656792534722,61.75761975549769
10435.1,219.0,48,11,1683457200000000000,1,127,11,660.6469444444444,6,3,646.9506629629631,1,41.0,49.0,8.057397460937523,739.6237500000003,734.3212314814814
458.7000000000001,42.0,11,3,1679637600000000000,0,83,6,4.86736472800932,4,1,6.17285732060185,0,43.16,49.0,4.25220133463544,0.011728572139029834,17.45343227584274
651.7,15.0,66,4,1670209200000000000,0,339,3,0.0,0,1,0.0,1,131.0,145.98,-2.8302062988281023,0.0,0.0
1545.06,119.0,54,14,1645344000000000000,0,51,8,46.53150607638887,6,3,40.012394039351854,0,74.4,80.0,-1.3136352539062273,38.79148670337819,76.6380052218967
1241.13,92.0,12,3,1669802400000000000,0,334,10,51.130029116030094,2,3,41.827355041956025,0,102.5,150.0,-3.0826985677083107,6.105925925925927,25.774162962962965
3890.18,413.0,0,0,1669597200000000000,0,332,1,0.0,0,1,0.0,0,128.0,135.49,-1.2619506835937273,0.0,0.0
943.08,35.0,37,9,1673254800000000000,0,9,9,2.854814780906393,0,3,2.6495777438693566,1,76.0,82.95,-3.3151611328124773,0.0,0.0
928.0,79.0,25,7,1656291600000000000,0,178,1,0.0,0,1,0.0,0,123.0,135.0,20.69120008680558,0.0,0.0
1573.7,135.0,39,10,1650085200000000000,0,106,5,0.0,5,3,0.0,0,94.78,111.0,2.2036071777343977,0.0,0.01913981481481478
2647.07,288.0,0,0,1655355600000000000,0,167,5,76.48772342258029,3,1,66.01447712628398,0,96.5,109.0,12.928613281250026,319.7081666666667,239.77498148148146
1716.8000000000002,153.0,39,10,1660402800000000000,0,225,15,613.8314351851853,5,3,584.7462796296296,0,190.0,208.99,20.68391316731773,770.8024999999999,729.2755074074074
539.0,14.0,59,15,1648746000000000000,0,90,17,184.3441111111111,3,1,257.25184444444443,1,85.08,100.0,1.6650512695312727,247.9578333333331,543.8810333333333
1400.0,7.0,17,4,1682128800000000000,1,112,2,0.0,5,0,0.0,1,45.0,48.77,4.886682128906273,0.0,0.0
1097.59,127.0,0,0,1635422400000000000,1,301,12,124.87689583333335,3,1,129.6752662037037,0,65.0,67.65,9.495648193359399,139.00858506944445,164.48425914351853
1072.1,89.0,58,15,1661986800000000000,1,243,23,0.0,2,3,0.0,0,250.0,295.0,8.595007324218773,0.0,0.0
6.0,15.0,41,10,1672585200000000000,0,1,15,2.2541087962963005,6,2,1.9616865740740748,1,74.0,86.2,3.432509358723981,0.0,11.990992592592596
303.90000000000003,15.0,13,3,1646348400000000000,1,62,23,0.0,3,1,0.0,1,84.0,95.5,-1.658097330729144,0.0,0.0
1068.6,13.0,28,7,1649682000000000000,1,101,13,629.4935030864199,0,0,618.0745796296296,1,113.9,123.0,5.8210964626736335,782.4353240740742,783.855412962963
801.7,18.0,33,8,1639879200000000000,1,353,2,0.0,6,3,0.0,1,85.5,88.89,3.1037231445312727,0.0,0.0
253.0,8.0,63,13,1650175200000000000,0,107,6,28.014748806423725,6,1,23.827337348090282,1,90.01,106.99,-1.9678710937499773,156.73642361111112,115.09719120370367
392.1,17.0,55,14,1655067600000000000,1,163,21,37.5266666666671,6,1,43.78586666666674,1,90.0,98.0,14.863346354166692,189.81703703703684,210.3359111111112
1847.91,168.0,35,9,1675771200000000000,0,38,12,140.5490827546296,1,3,167.3512753472222,0,59.0,66.0,1.866560872395856,120.47731499565958,190.23565573640047
993.0,96.0,43,11,1653069600000000000,0,140,18,61.55611111111102,4,1,98.40470370370362,0,100.05,158.0,10.823876953125025,3.869948459201474,56.212704014756916
600.0,16.0,59,15,1669780800000000000,0,334,4,0.0,2,1,0.0,1,102.5,150.0,-3.3454345703124773,0.0,0.0
320.5,14.0,8,1,1651294800000000000,0,120,5,1.6150462962962757,5,3,4.883309259259223,1,96.05,120.0,2.951826985677106,11.68592592592605,33.37782222222224
297.2,24.0,38,10,1637002800000000000,1,319,19,0.0,0,1,0.0,0,71.65,73.67,3.6566406250000227,0.0,0.0
771.2,21.0,24,6,1672941600000000000,1,5,18,0.0,3,3,0.0,1,69.0,89.99,-5.337103271484352,0.0,0.0
491.45,41.0,9,2,1654282800000000000,0,154,19,162.18888888888898,4,3,182.80411851851852,0,95.0,105.98,15.565805053710962,331.4337500000001,328.3321203703704
2476.0,68.0,23,5,1637402400000000000,0,324,10,62.130734953703715,5,3,105.66866828703704,1,78.35,88.7,4.173079427083356,87.31219798900462,382.0085831741898
603.6,12.0,29,7,1633748400000000000,0,282,3,0.0,5,1,0.0,1,66.5,68.48,9.709822591145858,0.0,0.0
974.03,70.0,12,3,1661824800000000000,0,242,2,0.0,1,3,0.0,0,245.01,282.0,15.331852213541689,0.0,0.0
95.5,15.0,61,0,1683745200000000000,1,130,19,173.108,2,2,167.17828148148143,1,38.01,42.0,10.619165039062525,461.8090277777775,435.49459814814804
395.0,9.0,67,11,1677506400000000000,0,58,14,310.4465277777778,0,0,246.53429074074074,1,46.0,60.0,-6.770147705078102,695.8081944444443,410.7934388888889
989.1,39.0,10,2,1677027600000000000,1,53,1,0.0,2,3,0.0,1,49.01,61.99,-13.643583679199196,-0.008798828125037513,0.007793764467596513
1778.7,49.0,60,15,1631376000000000000,0,254,16,237.4258333333334,5,3,310.2149296296297,1,47.82,48.29,21.347363281250022,366.70958333333357,528.801198148148
41.2,6.0,26,7,1654880400000000000,0,161,17,163.28368827160514,4,2,238.07709074074072,0,93.74,99.96,16.067732747395855,20.761793981481397,91.27272731481476
366.0,14.0,36,9,1647025200000000000,1,70,19,0.0,4,1,0.0,1,106.0,127.37,-0.9683186848958106,0.0,0.0
329.0,8.0,59,15,1633212000000000000,1,275,22,0.0,5,1,0.0,1,66.0,69.4,8.422399902343773,0.0,0.0
554.59,55.0,38,10,1668787200000000000,0,322,16,0.0014814814814817126,4,1,0.000237037037037074,0,108.0,123.82,0.33836263020835605,0.1570370370370521,0.025125925925928338
13844.49,278.0,5,0,1634580000000000000,0,291,18,0.009305555555533817,0,3,0.1713203703703584,1,66.5,67.76,5.667999267578148,0.5688888888888414,3.236029629629623
1428.0,46.0,4,0,1637798400000000000,1,329,0,0.0,3,1,0.0,1,82.94,86.9,3.2664550781250226,0.0,0.0
296.0,11.0,36,9,1641596400000000000,0,7,23,0.0,4,1,0.0,1,92.74,108.0,-10.17144368489581,0.0,0.0
2379.6,211.0,39,10,1676390400000000000,1,45,16,56.82638888888894,1,3,41.60523333333334,0,54.0,62.74,2.6696512858073143,264.8562499999999,228.251687037037
99.5,7.0,47,11,1632132000000000000,0,263,10,224.94699652777777,0,2,274.03824097222224,1,47.0,48.62,6.751550292968773,109.48552239312069,348.87171498571325
120.2,14.0,15,4,1648620000000000000,1,89,6,0.3789149305555388,2,1,0.15676249999999145,0,83.41,89.0,-8.016790771484352,6.705486111111076,2.87127407407405
1155.43,88.0,51,13,1684044000000000000,0,134,6,125.42761881510422,6,3,119.78417437065973,0,38.6,41.65,9.643823242187525,422.16487847222237,414.3395155092593
120.2,14.0,15,4,1643842800000000000,0,33,23,0.0,2,1,0.0,0,74.99,89.0,-9.668066406249975,0.0,0.0
6402.05,560.0,45,11,1674849600000000000,0,27,20,0.0,4,3,0.0,0,58.5,62.7,-3.7768005371093523,-0.026770833333308975,-0.006978240740739537
1549.56,122.0,54,14,1641967200000000000,0,12,6,0.0,2,3,0.0,0,94.5,109.0,-11.107809448242165,0.0,0.0
1852.9,48.0,42,10,1631052000000000000,0,250,22,0.0,1,3,0.0,1,46.17,46.95,15.659290568033876,0.0,0.0
3487.4700000000003,299.0,27,7,1676804400000000000,1,50,11,140.40450038580246,6,3,115.93477199074074,0,46.0,58.0,0.29872368706599495,128.71737343870564,42.67403516710069
376.0,15.0,40,10,1683554400000000000,1,128,14,740.3656944444443,0,1,686.463175925926,1,41.1,51.0,7.955478922526065,861.3936111111111,771.3041296296295
335.0,8.0,67,11,1654192800000000000,0,153,18,255.84749999999985,3,0,197.08601851851853,1,94.01,106.0,14.770272827148462,334.9045833333334,230.68745740740735
297.2,24.0,38,10,1637290800000000000,0,323,3,0.0,4,1,0.0,0,85.21,90.99,5.924788411458356,0.0,0.0
235.3,22.0,62,2,1662573600000000000,1,250,18,89.92347222222219,2,1,111.14089444444444,0,226.37,246.29,10.973794555664087,219.99055555555543,265.5576074074073
1697.08,158.0,35,9,1679090400000000000,1,76,22,0.0,4,3,0.0,0,42.0,51.0,1.3908935546875227,0.0,0.0
1416.6,117.0,39,10,1641394800000000000,1,5,15,9.526877893518515,2,3,5.188137152777775,0,80.0,97.79,2.1244394938151268,27.81037037037039,25.001244444444456
